timestamp,open,high,low,close,volume
2023-02-09 00:00:00,22961.85,23011.39,22424.48,22518.44,65154.16827
2023-02-09 04:00:00,22519.56,22737.48,22353.71,22676.41,55075.60069
2023-02-09 08:00:00,22676.41,22770.0,22663.32,22685.79,41696.32449
2023-02-09 12:00:00,22685.79,22831.41,22556.32,22610.94,74349.41042
2023-02-09 16:00:00,22610.94,22623.41,21881.0,22032.71,93051.2266
2023-02-09 20:00:00,22030.99,22084.46,21688.0,21796.35,73567.96503
2023-02-10 00:00:00,21797.83,21938.16,21756.0,21825.59,44103.28784
2023-02-10 04:00:00,21825.59,21926.2,21622.4,21911.71,57049.51366
2023-02-10 08:00:00,21910.61,21926.91,21713.96,21733.52,53475.20812
2023-02-10 12:00:00,21732.63,21901.24,21520.0,21654.09,79689.38726
2023-02-10 16:00:00,21652.75,21799.0,21558.13,21771.09,59831.97353
2023-02-10 20:00:00,21772.26,21790.92,21451.0,21625.19,44442.57206
2023-02-11 00:00:00,21625.19,21725.95,21599.78,21678.56,33397.4464
2023-02-11 04:00:00,21678.56,21715.38,21640.03,21692.63,26123.14402
2023-02-11 08:00:00,21692.63,21705.0,21658.01,21697.44,26681.07439
2023-02-11 12:00:00,21697.44,21777.54,21662.11,21735.78,33330.44499
2023-02-11 16:00:00,21735.78,21737.89,21618.23,21662.63,26494.56227
2023-02-11 20:00:00,21662.36,21906.32,21645.21,21862.55,30994.91226
2023-02-12 00:00:00,21862.02,21890.16,21766.0,21781.38,25750.93181
2023-02-12 04:00:00,21781.38,21817.15,21761.04,21798.42,24728.18422
2023-02-12 08:00:00,21798.42,21960.0,21798.01,21888.31,32585.21424
2023-02-12 12:00:00,21888.31,21995.6,21756.04,21945.3,41637.6802
2023-02-12 16:00:00,21944.14,22090.0,21914.07,21997.18,38167.26838
2023-02-12 20:00:00,21997.18,22028.78,21630.0,21783.54,41566.37278
2023-02-13 00:00:00,21782.37,21876.43,21622.47,21808.6,45008.5028
2023-02-13 04:00:00,21808.6,21894.99,21792.86,21867.69,29927.77153
2023-02-13 08:00:00,21867.74,21874.97,21433.0,21603.11,71030.04136
2023-02-13 12:00:00,21602.8,21701.34,21556.0,21563.02,51668.73309
2023-02-13 16:00:00,21561.84,21678.0,21351.07,21607.81,62803.51308
2023-02-13 20:00:00,21607.81,21845.79,21559.95,21773.97,35292.20605
2023-02-14 00:00:00,21774.63,21816.62,21677.47,21700.42,31230.75357
2023-02-14 04:00:00,21700.42,21789.46,21684.59,21768.48,31733.58592
2023-02-14 08:00:00,21767.56,21875.42,21666.39,21809.81,44954.45087
2023-02-14 12:00:00,21809.81,22319.08,21532.77,22041.45,136833.56633
2023-02-14 16:00:00,22040.52,22245.0,21917.31,22208.65,77894.26418
2023-02-14 20:00:00,22207.96,22285.0,22122.7,22199.84,39311.78022
2023-02-15 00:00:00,22199.84,22200.88,22047.28,22099.49,36360.45775
2023-02-15 04:00:00,22099.13,22199.29,22072.55,22109.89,32290.25159
2023-02-15 08:00:00,22109.89,22500.0,22089.11,22445.13,49264.71292
2023-02-15 12:00:00,22444.28,22916.98,22443.24,22809.46,100777.72923
2023-02-15 16:00:00,22809.46,23353.87,22745.03,23318.9,70218.08957
2023-02-15 20:00:00,23320.18,24380.0,23296.3,24324.05,86757.92005
2023-02-16 00:00:00,24322.87,24905.0,24278.58,24732.42,58850.15163
2023-02-16 04:00:00,24731.6,24756.35,24430.12,24612.95,48051.21682
2023-02-16 08:00:00,24611.51,24664.49,24509.07,24568.55,39484.86925
2023-02-16 12:00:00,24567.93,25091.0,24283.35,25072.67,101794.47626
2023-02-16 16:00:00,25072.67,25250.0,24606.14,24872.58,108806.09222
2023-02-16 20:00:00,24872.58,24879.81,23505.25,23517.72,93093.87748
2023-02-17 00:00:00,23517.72,23914.58,23339.37,23838.64,69235.79241
2023-02-17 04:00:00,23838.64,23883.12,23612.0,23637.04,43781.38344
2023-02-17 08:00:00,23635.84,23861.78,23532.69,23789.82,58228.45005
2023-02-17 12:00:00,23789.12,24280.0,23710.0,24130.5,118441.1066
2023-02-17 16:00:00,24130.5,24560.64,23917.65,24524.49,115198.92622
2023-02-17 20:00:00,24524.49,25021.11,24051.73,24569.97,91927.55504
2023-02-18 00:00:00,24568.24,24787.5,24503.49,24609.68,37989.15667
2023-02-18 04:00:00,24609.68,24676.9,24430.0,24519.01,31352.25067
2023-02-18 08:00:00,24519.01,24607.82,24436.46,24519.42,33957.71014
2023-02-18 12:00:00,24519.93,24734.32,24488.43,24668.26,45000.52343
2023-02-18 16:00:00,24667.02,24877.0,24567.9,24608.34,45513.45782
